07:01:00.169,-71.26
07:01:06.857,-71.33
07:01:13.548,-71.27
07:01:20.228,-71.34
07:01:26.914,-71.25
07:01:33.617,-71.37
07:01:45.825,-71.35
07:01:49.175,-71.36
07:01:52.537,-71.25
07:01:55.884,-71.4
07:01:59.228,-71.3
07:02:02.571,-71.36
07:02:05.914,-71.23
07:02:09.261,-71.34
07:02:12.604,-71.26
07:02:15.948,-71.32
07:02:19.291,-71.25
07:02:22.638,-71.39
07:02:25.984,-71.26
07:02:29.331,-71.32
07:02:32.671,-71.36
07:02:36.007,-71.36
07:02:39.354,-71.35
07:02:42.697,-71.31
07:02:46.040,-71.37
07:02:49.382,-71.35
07:02:52.726,-71.3
07:02:56.068,-71.37
07:02:59.411,-71.23
07:03:02.754,-71.32
07:03:06.097,-71.33
07:03:09.440,-71.31
07:03:12.783,-71.39
07:03:16.126,-71.36
07:03:19.472,-71.31
07:03:22.819,-71.4
07:03:26.162,-71.24
07:03:29.509,-71.37
07:03:32.852,-71.22
07:03:36.195,-71.36
07:03:39.538,-71.38
07:03:42.881,-71.35
07:03:46.230,-71.32
07:03:49.577,-71.28
07:03:52.920,-71.47
07:03:56.263,-71.3
07:03:59.599,-71.35
07:04:02.945,-71.18
07:04:06.293,-71.29
07:04:09.642,-71.29
07:04:12.987,-71.38
07:04:16.331,-71.33
07:04:19.676,-71.43
07:04:23.019,-71.37
07:04:26.367,-71.3
07:04:29.718,-71.31
07:04:33.063,-71.45
07:04:36.410,-71.19
07:04:39.753,-71.31
07:04:43.115,-71.36
07:04:46.462,-71.29
07:04:49.805,-71.38
07:04:53.145,-71.35
07:04:56.491,-71.27
07:04:59.834,-71.31
07:05:03.177,-71.22
07:05:06.524,-71.29
07:05:09.868,-71.27
07:05:13.214,-71.32
07:05:16.557,-71.25
07:05:19.904,-71.29
07:05:23.252,-71.26
07:05:26.605,-71.31
07:05:29.952,-71.19
07:05:33.298,-71.26
07:05:36.641,-71.35
07:05:39.987,-71.31
07:05:43.337,-71.37
07:05:46.684,-71.28
07:05:50.027,-71.4
07:05:53.370,-71.2
07:05:56.713,-71.25
07:06:00.066,-71.27
07:06:03.409,-71.21
07:06:06.758,-71.24
07:06:10.111,-71.23
07:06:13.454,-71.28
07:06:16.797,-71.38
07:06:20.156,-71.39
07:06:23.504,-71.14
07:06:26.850,-71.31
07:06:30.197,-71.32
07:06:33.544,-71.21
07:06:36.891,-71.24
07:06:40.240,-71.29
07:06:43.583,-71.19
07:06:46.930,-71.22
07:06:50.277,-71.19
07:06:53.620,-71.13
07:06:56.962,-71.26
07:07:00.309,-71.29
07:07:03.648,-71.19
07:07:06.991,-71.28
07:07:10.335,-71.25
07:07:13.676,-71.11
07:07:17.020,-71.25
07:07:20.363,-71.2
07:07:23.708,-71.14
07:07:27.051,-71.19
07:07:30.393,-71.27
07:07:33.736,-71.18
07:07:37.079,-71.25
07:07:40.423,-71.08
07:07:43.769,-71.19
07:07:47.112,-71.2
07:07:50.459,-71.21
07:07:53.807,-71.19
07:07:57.158,-71.15
07:08:00.501,-71.15
07:08:03.850,-71.09
07:08:07.199,-71
07:08:10.542,-71.11
07:08:13.887,-71.02
07:08:17.236,-71.16
07:08:20.579,-71.02
07:08:23.926,-70.97
07:08:27.270,-70.92
07:08:30.620,-71.01
07:08:33.966,-70.98
07:08:37.309,-71.01
07:08:40.657,-70.96
07:08:44.000,-70.9
